"","Year","State","ViolentCrime","Murderandnonnegligentmanslaughter","Robbery","Aggravatedassault","PropertyCrime","Burglary","Larcenytheft","Motorvehicletheft"
"668",2011,"TEXAS",408.782251411251,4.39047132306915,110.693413346601,264.702824965576,3474.61300815289,838.840125704252,2388.89095556966,246.881926878973
"669",2011,"UTAH",195.206351143663,1.91659935201457,38.4037094886509,124.517030703083,2975.38171737427,466.131134297053,2289.61695837217,219.63362470505
"670",2011,"VERMONT",135.383645147152,1.29589724696144,13.6644229358714,101.427612725236,2309.54020406188,581.691578650641,1648.07978693118,79.7688384800628
"671",2011,"VIRGINIA",196.661678839324,3.74598437395675,67.0662775293309,106.883705973803,2249.64086667317,377.903261398389,1751.63480743652,120.102797838258
"672",2011,"WASHINGTON",294.830484934426,2.37746898474534,82.6064081851029,176.288554305527,3577.22275528589,828.316773212374,2385.01363300585,363.892349067667
"673",2011,"WEST VIRGINIA",319.013055515706,4.29844959058384,50.0447977112293,243.431081965927,2277.03390820051,610.296162216217,1544.53114634222,122.206599642076
"674",2011,"WISCONSIN",238.01045117998,2.40838908832581,78.7645471230346,136.440885486727,2433.78730718876,467.901784218739,1821.01019230308,144.875330666944
"675",2011,"WYOMING",219.51749083301,3.23345513406809,12.5836202888677,177.957975462249,2266.65749250889,327.865455460099,1847.04501575593,91.7470212928645
"676",2012,"ALABAMA",450.147076350884,7.11570527492436,104.347970404996,311.724415469431,3504.83988020277,986.346181687472,2313.54161701229,204.952081503011
"677",2012,"ALASKA",603.234447187188,4.12128223843457,86.1346571097782,433.309829462857,2739.38471069601,403.350841888069,2127.97428557895,208.059583228994
"678",2012,"ARIZONA",429.316297387888,5.46804567609082,112.845672096432,276.226120341952,3541.02143945035,808.295801170426,2440.13959132981,292.58604695012
"679",2012,"ARKANSAS",480.400878231235,6.06889779102326,83.1981586655811,348.425001415847,3769.76884621747,1101.74148255642,2470.41983929184,197.607524369209
"680",2012,"CALIFORNIA",423.332789663393,4.95736846341963,148.672460867349,249.089724790296,2760.25569948275,646.394003912373,1670.37208229666,443.489613273714
"681",2012,"COLORADO",309.604502481431,3.13917281484744,65.7170855523947,199.955997005073,2685.69192507896,505.132472782874,1946.96042747112,233.599024824964
"682",2012,"CONNECTICUT",282.981004343034,4.06645931437825,102.692023918579,150.626109398339,2140.01599288314,409.737554615195,1550.65791690887,179.620521359078
"683",2012,"DELAWARE",547.382378212873,6.21529791994696,162.688149062471,351.982134834891,3340.88619244307,803.736157332089,2380.56814365407,156.581891456909
"684",2012,"DISTRICT OF COLUMBIA",1243.66818856818,13.9169380206002,638.281384672074,554.147168456627,4860.80689774055,556.519373801048,3725.31127287794,578.976251061562
"685",2012,"FLORIDA",486.955232549008,5.22888588238312,123.614844664154,330.882760151526,3275.20812250254,794.655604190099,2287.38776051776,193.164757794681
"686",2012,"GEORGIA",378.931743940896,5.87992891211915,125.633617287455,226.003743204739,3407.8968153408,874.923147950295,2245.32189925437,287.65176813613
"687",2012,"HAWAII",239.170358963825,2.08286498797325,74.6958478445579,141.92211090466,3075.24242034657,573.075163415123,2243.24559204719,258.921664884261
"688",2012,"IDAHO",208.008084287751,1.81804236129284,15.2400151648144,160.912368757315,1984.24858185168,450.510671300179,1448.20103108734,85.5368794641653
"689",2012,"ILLINOIS",421.546697943808,5.91301084650314,154.613111168118,233.199605710043,2596.48247355138,556.61821159169,1836.38054378422,203.483718175472
"690",2012,"INDIANA",371.699065877192,5.09115357696874,110.663724101665,229.19134486248,3177.09949644554,765.289759476507,2190.38972534304,221.420011625993
"691",2012,"IOWA",265.48342437893,1.4993479788022,31.6966179851952,203.830263033231,2286.39807393627,558.761700037557,1595.99998630318,131.636387595535
"692",2012,"KANSAS",355.480314246057,2.94889431318984,52.2202797736099,263.770811275222,3148.58886388068,651.551586433977,2261.48505043751,235.552227009195
"693",2012,"KENTUCKY",222.725208706023,4.45493925079993,80.6942530422704,108.580433575706,2552.19099036604,675.356199710258,1724.53520932051,152.299581335274
"694",2012,"LOUISIANA",501.189620821887,10.9683446822546,120.880967006842,344.059158761517,3550.98638657045,922.001759481082,2455.94533141414,173.039295675231
"695",2012,"MAINE",122.706125224949,1.88084189492564,31.8238448621418,61.0145110713877,2509.87065826457,561.318455121608,1873.69469572492,74.8575074180404
"696",2012,"MARYLAND",476.755878049058,6.2706440563216,172.332253049207,277.16586601248,2753.49248533833,573.22863227057,1924.93478275277,255.329070314992
"697",2012,"MASSACHUSETTS",407.353958170197,1.859661310117,99.2878842955862,281.466684228522,2157.58257341662,520.74016973642,1497.40978073447,139.432622945735
"698",2012,"MICHIGAN",457.032163055402,7.05144590120464,106.264431904781,297.163588978447,2532.88785959514,666.52457472907,1611.06685456477,255.296430301301
"699",2012,"MINNESOTA",NA,1.84044323822084,64.6014166951254,133.980549675329,2568.29206309783,471.785540399681,1939.26946301258,157.237059685574
"700",2012,"MISSISSIPPI",270.953582837653,7.68405050196535,81.6312348805502,153.1847012349,2895.54934309011,962.498915954525,1782.19216482916,150.858262306418
"701",2012,"MISSOURI",451.778975396552,6.96438489214178,96.0974759740044,323.60029552619,3316.58526698541,705.652445340795,2339.90383106541,271.028990579208
"702",2012,"MONTANA",272.210686319123,2.72995987815574,19.024059657479,212.775889731189,2583.32721196926,387.406588343362,2027.95592501326,167.964698612638
"703",2012,"NEBRASKA",263.191782330778,2.91274992291971,62.1100512318621,159.537004386171,2781.72535627089,474.554660260693,2080.68453810032,226.486157909869
"704",2012,"NEVADA",607.590403674467,4.4944944255583,178.257448265288,391.093506869146,2809.42147520181,801.759812043143,1644.5500086809,363.111654477767
"705",2012,"NEW HAMPSHIRE",218.500083478872,1.14612162247921,36.938666615305,143.403351398325,2463.82470546197,457.090005135956,1925.21277973016,81.5219205958516
"706",2012,"NEW JERSEY",290.286778437951,4.38134632722312,128.470559703138,145.758810288134,2047.18407139501,477.611918186158,1383.61336115547,185.958792053377
"707",2012,"NEW MEXICO",559.501895267549,5.61986991208313,88.881733374495,419.096543141726,3604.31857610084,1026.86140705835,2315.19533983408,262.261829208414
"708",2012,"NEW YORK",408.872574058897,3.51284804962233,147.262800600442,243.518689792531,1924.01570294707,330.024333600515,1505.13612058777,88.8552487587815
"709",2012,"NORTH CAROLINA",354.140043449434,4.9415222835178,96.5974267028741,232.222503787993,3371.24947808929,1019.39863480871,2186.21088640118,165.639956879395
"710",2012,"NORTH DAKOTA",244.752089434528,3.98259933391279,18.7648530660193,183.112810171173,2009.93409456431,339.696801234609,1505.68851771834,164.548775611361
"711",2012,"OHIO",311.269777939259,4.48822518666722,137.999507130136,136.355943546319,3154.74629792775,918.905737777156,2060.89104685795,174.949513292641
"712",2012,"OKLAHOMA",469.289364754944,5.66278422114346,84.7047654760732,337.285555723123,3400.92022651095,936.604263550227,2161.195593022,303.120369938726
"713",2012,"OREGON",247.588027752281,2.37535685655772,61.8842399006185,154.098378944559,3224.26350854667,561.713349020558,2400.85968122683,261.690478299285
"714",2012,"PENNSYLVANIA",349.694798138336,5.39124201086135,123.254245298415,194.907966889067,2168.93806828642,446.352219289845,1604.48367440218,118.102174594397
"715",2012,"PUERTO RICO",273.814289500868,26.6696917768996,171.744088763715,74.5278810084525,1409.26687253414,416.870734349145,832.950649616971,159.445488568028
"716",2012,"RHODE ISLAND",252.4059975702,3.23719498958385,67.8858831639201,153.861973622574,2572.33226569373,566.413911559833,1755.70222376253,250.216130371363
"717",2012,"SOUTH CAROLINA",559.109353917006,6.87866763884069,95.0829278676016,421.588322465077,3822.97874668944,954.99396297647,2588.32100954964,279.663774163327
"718",2012,"SOUTH DAKOTA",355.903408661779,3.19603873798267,19.8928916252014,255.94484761263,2212.94422080418,419.061333299301,1656.41356289677,137.469324608106
"719",2012,"TENNESSEE",643.563137261097,6.00968705793757,126.528694784258,479.55134278558,3371.37248396629,870.181001551521,2300.14576588892,201.045716525849
"720",2012,"TEXAS",408.886437277677,4.39299263091248,116.688860075578,258.197874619123,3363.85044773394,786.447020529982,2327.80063113141,249.602796072545
"721",2012,"UTAH",205.850579192461,1.75049039696465,38.525080773857,132.52688290905,2991.0786402888,453.196666634007,2327.7849583866,210.097015268195
"722",2012,"VERMONT",142.564109109288,1.28523065556161,17.8456506420189,104.142604912142,2398.88342404129,633.396534517034,1695.96118172037,69.5257078038889
"723",2012,"VIRGINIA",190.132578503902,3.8358795714614,57.4893288640043,111.069481094672,2162.08008265954,360.511598832475,1690.69446156406,110.874022263005
"724",2012,"WASHINGTON",295.569585865983,2.99055527216304,83.289119892122,177.493844439532,3658.49620402066,880.431596699433,2395.26697304496,382.797634276267
"725",2012,"WEST VIRGINIA",319.445502242087,3.96657084664649,46.1003346643158,246.428869003009,2364.6301412542,614.678416022263,1629.70332037358,120.248404858359
"726",2012,"WISCONSIN",282.445131367896,3.04302439454953,81.3754203299756,176.636082828999,2456.68919456061,489.821897479,1822.36479503524,144.502502046373
"727",2012,"WYOMING",201.78432150914,2.49302045192084,10.6095042474523,161.837874699832,2294.46326388903,368.693632277951,1824.46294464993,101.306686961152
"728",2013,"ALABAMA",448.436695538398,7.35252347997581,97.9769358738055,287.887117861581,3388.70108808677,884.706705269666,2282.84012666447,221.154256152631
"729",2013,"ALASKA",644.235506883067,4.62980752944649,84.9046825173207,425.41816886868,2885.18514425415,396.707673147113,2257.93874130677,230.538729800264
"730",2013,"ARIZONA",421.946511163496,5.39271949676793,101.22114874823,264.09513993752,3399.75860322177,732.688434271296,2403.76200538416,263.308163566316
"731",2013,"ARKANSAS",484.183909770976,5.49118291611477,78.3849058856247,333.165756002845,3644.57638461703,1036.34200920984,2414.96708468839,193.267290718802
"732",2013,"CALIFORNIA",402.477075821884,4.55934717341631,140.051556463746,232.437679280792,2660.14674147914,605.845239747612,1622.74831947615,431.553182255386
"733",2013,"COLORADO",314.134359134484,3.39323619634868,60.5857265310622,190.321212771639,2677.92635446036,479.129348881914,1958.97981726864,239.817188309812
"734",2013,"CONNECTICUT",262.508064336722,2.3914929589998,98.1624435496429,135.397432760117,1974.09401348135,358.501479388668,1442.57079931481,173.021734777869
"735",2013,"DELAWARE",491.385894016629,4.21280498277611,132.433305355987,313.691940255944,3065.51775913341,662.274547420521,2259.359718455,143.883493257892
"736",2013,"DISTRICT OF COLUMBIA",1300.3345971608,15.9331981331861,630.830893078959,592.467464564103,4808.26793760993,512.956165142184,3795.0402893345,500.27148313324
"737",2013,"FLORIDA",471.861869611703,4.97538898764767,118.604177885542,312.178910373659,3103.74009970448,710.186970492695,2215.08298057519,178.470148636593
"738",2013,"GEORGIA",372.321697382707,5.58054210221594,124.99653264769,209.261590343881,3343.54144888187,823.474604479666,2251.54809557865,268.518748823556
"739",2013,"HAWAII",251.628498618999,1.49566896999688,80.5524573841177,142.159774481608,3053.6574804103,536.517826237452,2254.75658343625,262.383070736596
"740",2013,"IDAHO",217.130716170499,1.67560385805,13.6575436674188,161.076719071826,1865.06618569422,412.025623980447,1357.69599499707,95.344566716709
"741",2013,"ILLINOIS",395.309957981417,5.59281951485758,140.21629930581,206.475088867666,2285.48593127672,455.296011140831,1664.93088504244,165.259035093446
"742",2013,"INDIANA",411.236958580855,5.81670385343569,119.201896175608,225.715172507734,2990.40979524392,688.440731838299,2072.42637880683,229.542684598793
"743",2013,"IOWA",285.351262414416,1.40041320351762,30.9945923974297,206.038800247085,2215.92495211609,517.587637169569,1559.4982707332,138.839044213319
"744",2013,"KANSAS",346.241108523536,3.86678671201782,46.8042227410439,248.507893614773,2950.35603401721,601.245298756839,2119.16691809326,229.943817167108
"745",2013,"KENTUCKY",212.063606416357,3.80677837486106,73.8715376500522,95.6068904025457,2362.67377918982,596.439177799986,1628.97250402148,137.262097368359
"746",2013,"LOUISIANA",538.921281891248,10.8275758152875,120.469632069576,353.017233903827,3578.42513028619,892.105107618349,2487.49158755845,198.828435109389
"747",2013,"MAINE ",129.338057158688,1.80681802782801,25.2201683050993,68.6590850574643,2292.17452055331,488.066719767041,1735.29814755982,68.80965322645
"748",2013,"MARYLAND",473.770976792323,6.426243090102,169.477403069147,272.027424034554,2663.48379287999,538.876746681545,1898.28859532446,226.318450873986
"749",2013,"MASSACHUSETTS",420.05800354528,2.05879142686939,100.695393512544,271.115119220379,2054.17956755331,459.960136695243,1457.61159017757,136.607840680495
"750",2013,"MICHIGAN",456.005233541353,6.41390041476718,102.489319470381,275.583112233241,2328.13789126568,570.195742345258,1509.02806123375,248.914087686678
"751",2013,"MINNESOTA",234.592848173446,2.10490950992539,67.8472649441475,127.54887357775,2422.06489436388,419.329424288486,1855.66384703715,147.071623038253
"752",2013,"MISSISSIPPI",399.683688336946,6.88987961683413,86.6709249888595,159.72669658635,2811.85027364969,858.022927238419,1800.55206940433,153.275277006939
"753",2013,"MISSOURI",433.912088129523,6.14412570012813,90.7974227088211,298.90896608436,3138.51963122883,643.351391782697,2224.88544167519,270.282797770943
"754",2013,"MONTANA",259.291281663588,2.22446143346824,20.096182643058,190.311428005718,2556.89508525317,400.353948821813,1974.24035932922,182.300777102134
"755",2013,"NEBRASKA",270.957334877504,3.05227409366017,55.9654283982022,161.291450625001,2631.16361921326,477.731037425969,1913.55632613898,239.876255648306
"756",2013,"NEVADA",603.533355722827,5.84969709707796,185.751852799584,360.573254046322,2837.77904699279,826.021329722039,1653.41832872767,358.339388543079
"757",2013,"NEW HAMPSHIRE",400.693718025961,1.72580391161453,50.4693990208315,130.234850746858,2319.87060101739,402.977919754947,1844.96550648006,71.92717478238
"758",2013,"NEW JERSEY",289.361420677242,4.50824056519813,135.912182439311,135.754394019529,1883.28368430728,403.25084795556,1325.43399676966,154.598839582057
"759",2013,"NEW MEXICO",659.979877710398,6.11124749409208,89.1514269818755,435.835896145585,3702.44888317301,1034.5044717676,2382.14384804935,285.800563356055
"760",2013,"NEW YORK",396.303092651367,3.31234675889295,139.217682125282,235.698895097626,1827.11247623573,287.522578568425,1460.62811424588,78.9617834214333
"761",2013,"NORTH CAROLINA",350.611388552096,4.79954102470155,95.345925704886,218.936054754927,3128.44125914892,922.267061832197,2057.49872167065,148.675475646077
"762",2013,"NORTH DAKOTA",271.468109698454,2.22649939023775,22.3513900111443,199.914891103458,2093.81763019618,405.611108170333,1492.5166166596,195.689905366252
"763",2013,"OHIO",309.692026614224,4.1194685203082,129.869589589565,127.808572624003,2958.93364050485,810.353906876162,1973.2963562809,175.283377347782
"764",2013,"OKLAHOMA",441.207634821668,5.06418793279329,78.7156596117768,300.812763207922,3273.72481150833,866.054047091234,2116.44100298969,291.229761427405
"765",2013,"OREGON",255.97756762381,2.0582635110869,61.0232706259983,142.838827424012,3174.13504557028,528.597014883164,2394.44261144592,251.0954192412
"766",2013,"PENNSYLVANIA ",337.704333165938,4.67757814251328,115.994994110102,186.11472677203,2063.22546118099,408.148521933765,1546.95549815379,108.121441093437
"767",2013,"PUERTO RICO",258.029822803662,24.4254216912129,166.413745067199,66.2501528317722,1351.30948475361,386.187216569675,812.152186697633,152.970081486305
"768",2013,"RHODE ISLAND",257.248854267811,2.94813844077713,65.049248177147,147.406922038856,2442.00964136371,533.23265282056,1696.41591956718,212.361068975978
"769",2013,"SOUTH CAROLINA",510.634139062113,6.22976392499152,83.2618000697036,373.792463557309,3624.66272001932,858.356657968914,2502.55677415479,263.749287895607
"770",2013,"SOUTH DAKOTA",330.137784600069,2.37128526072028,18.9810683813779,236.677974751813,1918.10263278241,399.767604776313,1407.18192053749,111.153107468612
"771",2013,"TENNESSEE",593.605534216045,5.05934477520163,112.921753020106,437.760487330748,3183.50528306748,786.599275665223,2214.45880111102,182.447206291243
"772",2013,"TEXAS",409.505814741635,4.31140414361141,120.309888705481,246.945488519383,3258.47603795266,721.91862312449,2287.90481568671,248.65259914146
"773",2013,"UTAH",225.333292703317,1.7059850479545,42.8616989602362,130.456904986702,2949.40379230754,459.504519294335,2232.58862367289,257.31064934031
"774",2013,"VERMONT",121.177462670848,1.59599779790323,11.6542503597065,87.1734923727328,2214.13121146616,528.717121762459,1632.08881766883,53.3252720348774
"775",2013,"VIRGINIA",196.351964189013,3.82876228552076,55.3037691894685,109.764436331959,2067.02614134211,322.677525744446,1640.95548061588,103.39313498178
"776",2013,"WASHINGTON",289.272101742472,2.29712611530034,83.4742460904684,166.402651953919,3710.25237365737,837.018434256389,2465.88009914477,407.353840256211
"777",2013,"WEST VIRGINIA",340.806115673214,3.36268097012177,35.4749798607351,227.397241166407,2105.36726864515,529.131661882288,1471.92552443713,104.310082325731
"778",2013,"WISCONSIN",283.467423042575,2.87582974724876,85.4458575150369,163.355748447652,2197.74403048059,426.746614344469,1640.87379634828,130.123619787842
"779",2013,"WYOMING",211.010549594414,2.87626246012421,12.9431337327938,157.301120523656,2198.56355775544,335.716076134418,1763.79470802355,99.0527735974692
"780",2014,"ALABAMA",433.336798230385,5.84168908900806,99.0073794853579,286.875548369979,3213.62832350667,825.956021342821,2176.38816799832,211.284134165538
"781",2014,"ALASKA",635.700907288074,5.57944952331537,85.3205576697737,440.216712631506,2760.07167639521,427.636675464627,2096.43417813742,236.000822793165
"782",2014,"ARIZONA",402.572465053128,4.75509093883323,94.0301881032577,253.203614755116,3219.44098845289,650.6398171735,2305.57746136277,263.223709916624
"783",2014,"ARKANSAS",480.624954491734,5.63642621383787,69.5695086472738,346.756180231327,3340.46116300806,836.093684252245,2314.9620967989,189.405381956914
"784",2014,"CALIFORNIA",396.464973445838,4.38284557349051,125.562338319248,236.78691383865,2443.03421261607,522.729814409474,1528.63387709596,391.670521110635
"785",2014,"COLORADO",310.858014532106,2.83885614092666,57.3834406965247,193.680035004509,2545.84363900166,440.405960270604,1869.13316150694,236.30451722411
"786",2014,"CONNECTICUT",236.940931865719,2.39109600333864,87.831072959846,124.976471337293,1920.38373198372,332.39014790597,1418.11455407311,169.87903000464
"787",2014,"DELAWARE",489.090586502553,5.77161094211929,135.632857139803,306.429788352889,2981.99898676163,616.493553965631,2230.08633902443,135.419093771577
"788",2014,"DISTRICT OF COLUMBIA ",1244.35985812567,15.9358196247342,530.738678359005,626.050056685987,5182.48031167428,526.033817326941,4082.30167872477,574.144815622567
"789",2014,"FLORIDA",540.428856490155,5.7805779368375,125.209378310347,366.427014658151,3414.33687883217,719.805331599012,2480.54566241139,213.985884821766
"790",2014,"GEORGIA",376.731072483481,5.78006760835549,122.878860569645,218.169458256206,3276.25413696665,756.799792255225,2253.55184482553,265.902499885895
"791",2014,"HAWAII",204.35895322568,1.05666470127032,70.0216475375134,111.44290382731,2482.80982641817,405.688800974386,1842.96412764228,234.156897801503
"792",2014,"IDAHO",212.267350852233,1.95893075760727,12.4907711125578,160.531209303161,1855.44781816098,393.407692497792,1360.40355164178,101.636574021405
"793",2014,"ILLINOIS",376.773807022006,5.44875541355763,121.520986336283,217.351992251936,2091.53860762216,391.636989357245,1561.9623524193,137.939265845608
"794",2014,"INDIANA",388.34988125551,5.36979460087524,113.865024944603,234.520096594421,2751.67785688428,589.044223077872,1941.35400351998,221.279630286422
"795",2014,"IOWA",275.237732912235,1.93337569683815,34.2651627532346,202.862533010073,2113.64325353736,467.493383180669,1511.28970294613,134.860167410567
"796",2014,"KANSAS",350.825489603507,3.16496978379936,47.3335938529501,251.291646978901,2745.48889096882,547.192251730518,1958.91876472799,239.377874510309
"797",2014,"KENTUCKY",211.84556031303,3.64463770870869,75.6447526378279,99.8417686052982,2247.36161400868,526.841765032896,1577.29016218662,143.229686789165
"798",2014,"LOUISIANA",515.268862931067,10.3384544760331,123.118872576586,352.266956010172,3450.57646205818,824.888218974474,2413.38978385361,212.298459230102
"799",2014,"MAINE",127.810996106276,1.57884171660693,22.8556134213575,66.9128156085796,1986.40842830818,378.170182596804,1548.16707754143,60.0711681699495
"800",2014,"MARYLAND",446.104155891659,6.10734844531171,159.694612498781,253.212339788773,2507.50994703005,468.709711370059,1819.57152516554,219.228710494449
"801",2014,"MASSACHUSETTS",392.645829579202,1.97765979457324,90.0601046479898,268.298276579473,1860.51549278987,370.785539332238,1366.91238166958,122.817571788052
"802",2014,"MICHIGAN",428.339154269329,5.43234895362152,81.2768784442881,278.691928772875,2044.39661751484,446.677905817484,1383.51709351067,214.201618186691
"803",2014,"MINNESOTA",229.323655097403,1.61396893734315,67.627204296685,123.387740914251,2299.05526952185,380.923192972582,1764.69964783438,153.432428714887
"804",2014,"MISSISSIPPI",297.203838927719,9.34421419541403,92.0199981983385,158.074721433515,3067.10244235504,852.158495769076,2050.16722331725,164.776723268705
"805",2014,"MISSOURI",443.283966533618,6.65343086020512,92.3104187418679,305.038505167493,2908.53526927279,581.880699218539,2056.67873885731,269.975831196942
"806",2014,"MONTANA",323.265563229891,3.59487177673503,19.7789215622823,247.349805798381,2473.07316553714,351.279236385908,1922.14568181011,199.64824734112
"807",2014,"NEBRASKA",281.087645846511,2.88908400656268,55.7794921927781,176.991099847265,2530.80568496745,423.775102311692,1868.97918169005,238.051400965706
"808",2014,"NEVADA",635.533488736786,5.99461498654589,209.704130259936,372.086136099946,2625.4891772533,772.343641869138,1494.39219092829,358.753344455871
"809",2014,"NEW HAMPSHIRE",197.200924441895,0.94694511730201,41.1503676620145,110.887647288855,1969.80732405647,315.137151083403,1589.68437844554,64.9857945275281
"810",2014,"NEW JERSEY",261.194259454531,3.90460021201196,117.451269414618,125.584920859124,1734.05644888358,354.770408948135,1248.33089528903,130.955144646418
"811",2014,"NEW MEXICO",597.578745964563,4.80892844485121,100.066115185416,421.958198717687,3543.75726355242,887.617864098302,2354.33736473039,301.802034723725
"812",2014,"NEW YORK",381.942047873678,3.12657554353956,121.814346078416,229.528374372309,1717.66194992601,257.106955716396,1380.8497021077,79.7052921019172
"813",2014,"NORTH CAROLINA",330.516714604388,5.15456597501034,84.916209286509,215.896229812135,2874.08170625662,799.003506414906,1937.7489490082,137.329250833511
"814",2014,"NORTH DAKOTA",265.125845569921,2.97696207491675,23.4042875221005,190.296104309025,2110.32279357751,366.078905678982,1539.48473220604,204.759155692483
"815",2014,"OHIO",298.141976480039,4.24988941112362,116.236758812094,133.230302658851,2843.91177367464,702.337215687592,1978.98768814605,162.586869840993
"816",2014,"OKLAHOMA",405.977126138877,4.5125760336829,78.5961814323742,277.046382319366,2990.72910593491,760.897677725229,1956.93661584131,272.894812368378
"817",2014,"OREGON",240.760116304341,2.11289009376833,56.2748051075024,145.46836522881,2998.47531484272,440.772146384803,2307.76228023058,249.94088822733
"818",2014,"PENNSYLVANIA",314.855852393454,4.81792744219348,106.159291943786,173.834612968606,1933.36228215598,358.062811769067,1473.07323437974,102.226236007173
"819",2014,"PUERTO RICO",236.247522472824,19.1917646193478,145.727775105209,69.7498053346342,1285.70732079866,339.167235233262,815.804995889693,130.735089675704
"820",2014,"RHODE ISLAND",219.205760571963,2.36927972948512,50.1339590759051,132.490122472808,2173.57722382965,457.081445412269,1542.78018865153,173.715589765849
"821",2014,"SOUTH CAROLINA",498.186350850868,6.45530124032519,82.9481141360841,365.87381806267,3465.65634393407,759.999353217213,2438.34308244463,267.313908272226
"822",2014,"SOUTH DAKOTA",326.395708713101,2.39534436376592,23.5317668034639,245.958909622511,1867.26711516396,330.901176066129,1417.98875873184,118.377180365996
"823",2014,"TENNESSEE",609.9054859604,5.67881453493291,111.342085608836,454.193704458102,3063.55280862683,713.722413438058,2157.05469224691,192.775702941861
"824",2014,"TEXAS",406.326321295652,4.40178509200807,115.865960339985,243.810827677502,3022.29652406108,628.3207806259,2139.39833245603,254.577410979145
"825",2014,"UTAH",215.678502798687,2.29224967763549,44.5942717367353,119.40974869332,2877.96638213897,391.316132308827,2238.66962075986,247.980629070284
"826",2014,"VERMONT",99.313437498645,1.59617100957304,11.1781496544696,68.9754843374118,1524.11725248891,324.569097172607,1160.59621471696,38.9519405993434
"827",2014,"VIRGINIA",196.420845555887,4.06521864270316,51.5948905878477,112.976807249457,1931.77507301815,277.91046203241,1561.74152644083,92.1230845449109
"828",2014,"WASHINGTON",285.318419020516,2.46864276344023,79.9108490589421,164.739804805064,3707.57305905754,783.356033498479,2490.02943955701,434.187586002052
"829",2014,"WEST VIRGINIA",304.432213277864,4.08469719990459,35.7906396606043,236.499363469946,2027.57967580126,491.78303206119,1432.7075857514,103.089057988675
"830",2014,"WISCONSIN",296.13020206474,2.92485740584723,90.1512018595093,173.739082658233,2099.10149150921,372.40102877861,1550.72713046077,175.973332269829
"831",2014,"WYOMING",195.550243097392,2.82759187164883,9.23167661671233,153.772432625889,1964.60467944602,289.088677879216,1572.3774613799,103.138540186909
"832",2015,"ALABAMA",476.197594124701,7.25410286308364,96.2749480362262,330.538204812624,3002.46509978479,729.831871388208,2058.29614700155,214.337081395022
"833",2015,"ALASKA",729.995806485209,8.02891340619331,103.019424274913,497.050317540822,2817.52220877587,475.503159358199,2064.89475285459,277.124296563083
"834",2015,"ARIZONA",410.531656854869,4.53132231480014,93.2428869387388,267.196731727377,3033.39695612159,556.076041065822,2231.31498028725,246.005934768514
"835",2015,"ARKANSAS",520.965868659816,6.08037067499721,70.503540810237,380.153121900218,3252.86049080389,760.472358047176,2298.49454841545,193.893584341265
"836",2015,"CALIFORNIA",426.678081268275,4.75878267416345,135.155798888863,254.009679203584,2620.36070375504,504.693132583241,1678.48888560274,437.17868556906
"837",2015,"COLORADO",321.324479431426,3.23378140943695,60.968961125274,197.32448443207,2643.40373321494,430.148318917776,1919.79754021727,293.457874079897
"838",2015,"CONNECTICUT",218.469759273895,3.25824879987836,80.5372267457112,113.147563024836,1811.97620865714,279.958762266471,1355.51504559042,176.502400800248
"839",2015,"DELAWARE",498.977729947332,6.66008410734787,130.558791628169,325.709827535536,2690.99112623079,504.580657847165,2061.56032027604,124.850148107585
"840",2015,"DISTRICT OF COLUMBIA",1269.0634725123,24.0989664221068,556.656372540269,614.8211618677,4676.24079925263,441.963143457279,3748.7281101055,485.549545689855
"841",2015,"FLORIDA",462.068890550372,5.14455130700207,104.316372759079,315.333349633017,2813.93035623395,539.196886461097,2074.08486765323,200.648602119623
"842",2015,"GEORGIA",380.012423850149,6.06566859554982,120.504555473048,221.691247713384,3031.71928430828,651.083674901223,2120.37064288228,260.264966524773
"843",2015,"HAWAII",209.136192086773,1.32718358371699,70.4804334721288,108.549646794537,2590.8020589507,369.585702181401,1910.16643580657,311.049920962725
"844",2015,"IDAHO",215.69127029781,1.93476576163457,11.6107720658971,160.180362484992,1744.42393303614,370.169314898095,1261.17385898766,113.080759150381
"845",2015,"ILLINOIS",390.849781743329,5.9377725566032,118.758057677745,228.508639246933,2002.77946726574,364.241053634434,1498.66025533707,139.878158294234
"846",2015,"INDIANA",413.027976849831,6.10389741613436,117.395992614362,251.529138398029,2697.67319654354,548.630006331224,1934.20800445278,214.835185759528
"847",2015,"IOWA",286.387696658044,2.32691215348145,33.646698061814,213.400195684049,2050.5806841516,477.59896928827,1433.56499272903,139.416722134292
"848",2015,"KANSAS",394.010397387839,4.4681727814309,63.4258666276997,269.890658329658,2737.58752436517,530.750012867199,1965.55632332432,241.281188173646
"849",2015,"KENTUCKY",218.682615116407,4.72335971801294,74.7399672664955,105.498629438923,2177.76808349389,503.05927731753,1498.8337818462,175.875024330152
"850",2015,"LOUISIANA",542.278443727367,10.4152697846746,119.975527681021,374.84282833394,3359.00266074912,760.922174090322,2388.34041432416,209.740072334646
"851",2015,"MAINE",130.065717415115,1.73019751333004,23.3952794193758,69.2831265120422,1830.0223872513,352.358484888605,1416.42995558658,61.2339467761155
"852",2015,"MARYLAND",457.212230751826,8.59083501084926,164.208150604663,256.676169306711,2314.99695075304,427.510584125169,1668.53661618663,218.949750441238
"853",2015,"MASSACHUSETTS",393.220723427973,1.91958572707241,78.7632670586966,282.015492980024,1695.91368026545,323.191294210537,1253.4349557363,119.287430318615
